,PostalCode,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
3090,M9W,"Northwest, West Humber - Clairville",43.6534817,-79.38393470000001,Momofuku Noodle Bar,43.6493658716176,-79.38621652451032,Noodle House
3091,M9W,"Northwest, West Humber - Clairville",43.6534817,-79.38393470000001,Vans,43.654825509733335,-79.38024076741966,Shoe Store
3092,M9W,"Northwest, West Humber - Clairville",43.6534817,-79.38393470000001,Urban Outfitters,43.65441107845698,-79.38005491917738,Clothing Store
3093,M9W,"Northwest, West Humber - Clairville",43.6534817,-79.38393470000001,Jack Astor's Bar & Grill,43.65601939992059,-79.38032551379719,Restaurant
3094,M9W,"Northwest, West Humber - Clairville",43.6534817,-79.38393470000001,Fran's,43.65426474929814,-79.37912005538317,Diner
3095,M9W,"Northwest, West Humber - Clairville",43.6534817,-79.38393470000001,Freshii,43.649273084327184,-79.38374831204301,Salad Place
3096,M9W,"Northwest, West Humber - Clairville",43.6534817,-79.38393470000001,Thai Island,43.64914597811404,-79.38379835292523,Thai Restaurant
3097,M9W,"Northwest, West Humber - Clairville",43.6534817,-79.38393470000001,Fine Asian Bowl,43.6553866,-79.3803264,Vietnamese Restaurant
3098,M9W,"Northwest, West Humber - Clairville",43.6534817,-79.38393470000001,Drake Mini Bar,43.649235,-79.384122,Bar
3099,M9W,"Northwest, West Humber - Clairville",43.6534817,-79.38393470000001,EB Games,43.65529344166874,-79.38032812642462,Video Game Store
3100,M9W,"Northwest, West Humber - Clairville",43.6534817,-79.38393470000001,Pantages Hotel & Spa,43.65449797039222,-79.37903488923283,Hotel
3101,M9W,"Northwest, West Humber - Clairville",43.6534817,-79.38393470000001,Tim Hortons,43.65521249025681,-79.38006296753883,Coffee Shop
3102,M9W,"Northwest, West Humber - Clairville",43.6534817,-79.38393470000001,Pantages Lounge & Bar,43.654493431269564,-79.3789996004105,Cocktail Bar
3103,M9W,"Northwest, West Humber - Clairville",43.6534817,-79.38393470000001,Tim Hortons,43.6536897,-79.3783564,Coffee Shop
3104,M1X,Upper Rouge,43.8049304,-79.1658374,Dean Park,43.80436379110694,-79.16915938899648,Park
3105,M1X,Upper Rouge,43.8049304,-79.1658374,Paul's Breakfast & Burgers,43.80383471735262,-79.1698247978354,Fast Food Restaurant
3106,M4X,"St. James Town, Cabbagetown",43.6694032,-79.37270409999999,Mr. Jerk,43.66732847256732,-79.37338943621165,Caribbean Restaurant
3107,M4X,"St. James Town, Cabbagetown",43.6694032,-79.37270409999999,Cranberries,43.6678427705951,-79.36940687874281,Diner
3108,M4X,"St. James Town, Cabbagetown",43.6694032,-79.37270409999999,Murgatroid,43.66738149016019,-79.36931129229457,Restaurant
3109,M4X,"St. James Town, Cabbagetown",43.6694032,-79.37270409999999,Tinuno,43.671280602820175,-79.37492016264389,Filipino Restaurant
3110,M4X,"St. James Town, Cabbagetown",43.6694032,-79.37270409999999,Butter Chicken Factory,43.66707247004843,-79.36918422958169,Indian Restaurant
3111,M4X,"St. James Town, Cabbagetown",43.6694032,-79.37270409999999,F'Amelia,43.66753590663226,-79.36861331485827,Italian Restaurant
3112,M4X,"St. James Town, Cabbagetown",43.6694032,-79.37270409999999,Sunny Green Vegetable and Fruit,43.667555388483756,-79.3724347693053,Market
3113,M4X,"St. James Town, Cabbagetown",43.6694032,-79.37270409999999,Absolute Bakery & Café,43.667469462461995,-79.36927654747196,Bakery
3114,M4X,"St. James Town, Cabbagetown",43.6694032,-79.37270409999999,Cabbagetown Brew,43.66692279890784,-79.36928929560437,Café
3115,M4X,"St. James Town, Cabbagetown",43.6694032,-79.37270409999999,Merryberry Cafe + Bistro,43.66663020301851,-79.36879184199822,Café
3116,M4X,"St. James Town, Cabbagetown",43.6694032,-79.37270409999999,Red Rocket Coffee,43.666528288055886,-79.37601604002538,Coffee Shop
3117,M4X,"St. James Town, Cabbagetown",43.6694032,-79.37270409999999,Maison Selby,43.6712319213305,-79.3766176700592,Bistro
3118,M4X,"St. James Town, Cabbagetown",43.6694032,-79.37270409999999,Toronto Public Library (St. James Town),43.668790439960134,-79.37499810757755,Library
3119,M4X,"St. James Town, Cabbagetown",43.6694032,-79.37270409999999,Gabby's,43.669916068170664,-79.37589430974867,Bar
3120,M4X,"St. James Town, Cabbagetown",43.6694032,-79.37270409999999,FreshCo,43.669064,-79.375491,Grocery Store
3121,M4X,"St. James Town, Cabbagetown",43.6694032,-79.37270409999999,Winchester Park,43.66623107575282,-79.3716312803108,Playground
3122,M4X,"St. James Town, Cabbagetown",43.6694032,-79.37270409999999,Isabella Hotel,43.670097707888836,-79.37598323689265,Hotel
3123,M4X,"St. James Town, Cabbagetown",43.6694032,-79.37270409999999,Eggsmart,43.671158,-79.37624,Breakfast Spot
3124,M4X,"St. James Town, Cabbagetown",43.6694032,-79.37270409999999,Shoppers Drug Mart,43.670177,-79.375649,Pharmacy
3125,M4X,"St. James Town, Cabbagetown",43.6694032,-79.37270409999999,Tim Hortons,43.6698555,-79.375578,Coffee Shop
3126,M4X,"St. James Town, Cabbagetown",43.6694032,-79.37270409999999,Tim Hortons,43.66782,-79.375075,Coffee Shop
3127,M4X,"St. James Town, Cabbagetown",43.6694032,-79.37270409999999,Handy Variety,43.66982769157935,-79.37593205877658,Food & Drink Shop
3128,M4X,"St. James Town, Cabbagetown",43.6694032,-79.37270409999999,TD Canada Trust,43.6724839,-79.3771616,Bank
3129,M4X,"St. James Town, Cabbagetown",43.6694032,-79.37270409999999,Tim Hortons,43.66716925802294,-79.36884865164751,Coffee Shop
3130,M4X,"St. James Town, Cabbagetown",43.6694032,-79.37270409999999,The Beer Store,43.6664079,-79.368833,Beer Store
3131,M4X,"St. James Town, Cabbagetown",43.6694032,-79.37270409999999,Pizza Pizza,43.667178738521734,-79.36966873777858,Pizza Place
3132,M4X,"St. James Town, Cabbagetown",43.6694032,-79.37270409999999,Rabba Fine Foods,43.666502162813124,-79.37609152323141,Grocery Store
3133,M4X,"St. James Town, Cabbagetown",43.6694032,-79.37270409999999,Pizza Pizza,43.66809038080825,-79.37027389227195,Pizza Place
3134,M4X,"St. James Town, Cabbagetown",43.6694032,-79.37270409999999,Bixi Bike Stand,43.66734243633141,-79.37402946169425,Bike Rental / Bike Share
3135,M4X,"St. James Town, Cabbagetown",43.6694032,-79.37270409999999,Domino's Pizza,43.66646901367765,-79.37453658372237,Pizza Place
3136,M4X,"St. James Town, Cabbagetown",43.6694032,-79.37270409999999,Sfizio,43.67206676417569,-79.37732323942681,Italian Restaurant
3137,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym / Fitness Center
3138,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
3139,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Canoe,43.647452066183476,-79.38132001815676,Restaurant
3140,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop
3141,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Hy's Steakhouse,43.649504756476944,-79.38291850488223,Steakhouse
3142,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
3143,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Cactus Club Cafe,43.6495520142626,-79.38167072512041,American Restaurant
3144,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Brick Street Bakery,43.6488151631615,-79.38060468610949,Bakery
3145,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,The Keg Steakhouse + Bar - York Street,43.64998659318569,-79.38410336664538,Restaurant
3146,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
3147,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Maman,43.64830873804684,-79.38225333898805,Café
3148,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
3149,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
3150,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Boxcar Social Temperance,43.65055725249405,-79.38195634640063,Bar
3151,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
3152,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Bymark,43.647217284018005,-79.38125188166379,Restaurant
3153,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Dineen Coffee,43.650497,-79.378765,Café
3154,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,John & Sons Oyster House,43.65060229830571,-79.38155510682869,Seafood Restaurant
3155,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Pumpernickel's Deli,43.64883150054619,-79.38197006345457,Deli / Bodega
3156,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Toronto PATH System,43.64990340698978,-79.3830527039004,General Travel
3157,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Pizzeria Libretto,43.64833354686235,-79.38511050184168,Pizza Place
3158,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Sam James Coffee Bar (SJCB),43.64788137014028,-79.38433152836829,Café
3159,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,deKEFIR,43.65043319523819,-79.37939324949957,Ice Cream Shop
3160,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,King Taps,43.648475974183,-79.38205778358744,Gastropub
3161,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Starbucks,43.646731,-79.383951,Coffee Shop
3162,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Assembly Chef's Hall,43.650578865093934,-79.3834119303614,Food Court
3163,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Kupfert & Kim (First Canadian Place),43.64854659465186,-79.38162406470161,Gluten-free Restaurant
3164,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Indigospirit,43.64834987590252,-79.38034747310336,Bookstore
3165,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,DAVIDsTEA,43.650546552943766,-79.38338493349875,Tea Room
3166,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Petit Four Bakery,43.647743692587085,-79.37958814250598,Sandwich Place
3167,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Ki Modern Japanese + Bar,43.647223,-79.3793738,Japanese Restaurant
3168,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant
3169,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Café Plenty,43.6491179354577,-79.37831288380438,Café
3170,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Bosk at Shangri-La,43.649022736761516,-79.38582635521233,Asian Restaurant
3171,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Cafe Landwer,43.64875349932059,-79.3853673607289,Café
3172,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Rosalinda,43.650252483069295,-79.38515575620075,Vegetarian / Vegan Restaurant
3173,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Craft Beer Market,43.6498722789121,-79.37839828995996,Beer Bar
3174,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Bulldog On The Block,43.65065218852629,-79.38414092873634,Coffee Shop
3175,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
3176,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Soho House Toronto,43.64873430659662,-79.38654117564838,Speakeasy
3177,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,The Fairmont Royal York,43.64544914616651,-79.3815076529019,Hotel
3178,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant
3179,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,M Square Coffee Co,43.65121797253777,-79.38355459932247,Coffee Shop
3180,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Shangri-La Toronto,43.64912919417502,-79.3865566853963,Hotel
3181,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Chotto Matte,43.646473,-79.378782,Japanese Restaurant
3182,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Four Seasons Centre for the Performing Arts,43.650592,-79.385806,Concert Hall
3183,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
3184,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,The Gabardine,43.65098801064232,-79.38122513218154,American Restaurant
3185,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Olly Fresco's,43.646912231909276,-79.37959661696463,Deli / Bodega
3186,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Toronto Athletic Club,43.647359553534905,-79.3811766566002,Gym
3187,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Nathan Phillips Square,43.65227047322295,-79.38351631164551,Plaza
3188,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Starbucks,43.646799,-79.38069,Coffee Shop
3189,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Old City Hall,43.652008800876125,-79.3817442232328,Monument / Landmark
3190,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Earls Kitchen & Bar,43.647945662980305,-79.3837058277153,Bar
3191,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,The Adelaide Hotel Toronto,43.6498312,-79.3801639,Hotel
3192,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,iQ Food Co. (First Canadian Place),43.64835708519922,-79.38219241858727,Salad Place
3193,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Ruth's Chris Steak House,43.6499174,-79.3857238,Steakhouse
3194,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Estiatorio Volos,43.65032912559998,-79.38453301297716,Greek Restaurant
3195,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Hilton,43.6499459,-79.385479,Hotel
3196,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Hudson's Bay,43.652039815876805,-79.38039146122816,Department Store
3197,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Sweet Lulu,43.65055650489936,-79.38117543224395,Asian Restaurant
3198,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,GoodLife Fitness Toronto 137 Yonge Street,43.651242,-79.378068,Gym
3199,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Movenpick Cafe,43.647686808930885,-79.3772953884033,Café
3200,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Pilot Coffee Roasters,43.64501814464698,-79.3804150931199,Coffee Shop
3201,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,The National Club,43.64934259283233,-79.3805735731846,Wine Bar
3202,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,WVRST,43.64496809087762,-79.38137631843854,Beer Bar
3203,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Roy Thomson Hall,43.6465886970634,-79.38597899374354,Concert Hall
3204,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,John Allans,43.651446635211904,-79.38135389611388,Salon / Barbershop
3205,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Tachi,43.65059603893127,-79.38339613055128,Sushi Restaurant
3206,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,The Cambridge Club,43.65166287812755,-79.38307469732278,Gym
3207,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Tim Hortons,43.6468622,-79.3825442,Coffee Shop
3208,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Five Guys,43.6487987190222,-79.3816807899204,Burger Joint
3209,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Starbucks,43.647261,-79.378599,Coffee Shop
3210,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Ninki Izakaya,43.65022782352305,-79.38486260004564,Japanese Restaurant
3211,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,One King West Hotel & Residence,43.6491395,-79.3778763,Hotel
3212,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Buster's Sea Cove,43.64777410584289,-79.37918080262172,Seafood Restaurant
3213,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Bardi's Steak House,43.64622,-79.383074,Restaurant
3214,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Colibri,43.651041,-79.384065,Taco Place
3215,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Noodle King,43.65170632794881,-79.38304628912547,Asian Restaurant
3216,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Cosmopolitan Toronto Centre Hotel & Spa,43.64906432957466,-79.37759759701125,Hotel
3217,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Mercatto,43.6502431921682,-79.38081989149896,Italian Restaurant
3218,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,The Omni King Edward Hotel,43.64919051601911,-79.37600612640387,Hotel
3219,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,FLOCK Rotisserie + Greens,43.65098849486318,-79.38191708712704,Salad Place
3220,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Biff's Bistro,43.647084825125084,-79.37634231908494,French Restaurant
3221,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Starbucks,43.650159,-79.377793,Coffee Shop
3222,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Lobby Lounge at the Shangri-La Toronto,43.64915499986854,-79.38654574367817,Lounge
3223,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Starbucks,43.64902831957521,-79.38159290007317,Coffee Shop
3224,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Canadian Opera Company,43.6506601893789,-79.38624169559013,Opera House
3225,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Garrison Bespoke,43.648102,-79.376334,Tailor Shop
3226,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Kojin,43.64939770725357,-79.38609106624851,Colombian Restaurant
3227,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Freshii,43.649273084327184,-79.38374831204301,Salad Place
3228,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,First Canadian Place,43.64848212292913,-79.38244342803955,Building
3229,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Topshop,43.65225092432807,-79.3802210071282,Women's Store
3230,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Thai Island,43.64914597811404,-79.38379835292523,Thai Restaurant
3231,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Victoria's Restaurant,43.64929834396347,-79.37643067251867,Restaurant
3232,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Bay Adelaide Centre,43.650878539102386,-79.38000310739676,Office
3233,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Eggspectation Bell Trinity Square,43.65314383888587,-79.38198016678167,Breakfast Spot
3234,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Ruby Thai (First Canadian Place),43.64909140219368,-79.38159990145141,Thai Restaurant
3235,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,The Burger's Priest,43.64864328298093,-79.38753876719665,Fast Food Restaurant
3236,M5X,"First Canadian Place, Underground city",43.648768100000005,-79.38169179283025,Fune Japanese Restaurant,43.64851365544565,-79.38645657820041,Japanese Restaurant
3237,M8X,"The Kingsway, Montgomery Road, Old Mill North",43.6473811,-79.51133279999999,Kingsway Fish & Chips,43.647074,-79.513291,Seafood Restaurant
3238,M8X,"The Kingsway, Montgomery Road, Old Mill North",43.6473811,-79.51133279999999,Azarias,43.64713718897401,-79.51319627029353,Tapas Restaurant
3239,M8X,"The Kingsway, Montgomery Road, Old Mill North",43.6473811,-79.51133279999999,The Crooked Cue on Bloor,43.64724572225553,-79.5130884597282,Pool Hall
3240,M8X,"The Kingsway, Montgomery Road, Old Mill North",43.6473811,-79.51133279999999,Monk's Kettle,43.64680589371333,-79.51377460749337,Gastropub
3241,M8X,"The Kingsway, Montgomery Road, Old Mill North",43.6473811,-79.51133279999999,Creme de la Creme,43.64775285940716,-79.50990378136584,Breakfast Spot
3242,M8X,"The Kingsway, Montgomery Road, Old Mill North",43.6473811,-79.51133279999999,Caffé Demetre,43.64808798157569,-79.50854813200596,Dessert Shop
3243,M8X,"The Kingsway, Montgomery Road, Old Mill North",43.6473811,-79.51133279999999,Vibo,43.64741175098659,-79.51008162456107,Italian Restaurant
3244,M8X,"The Kingsway, Montgomery Road, Old Mill North",43.6473811,-79.51133279999999,Sempre Pizza Pasta,43.647176739342015,-79.51248511978591,Pizza Place
3245,M8X,"The Kingsway, Montgomery Road, Old Mill North",43.6473811,-79.51133279999999,Bake Sale,43.646826935107924,-79.51406576419686,Dessert Shop
3246,M8X,"The Kingsway, Montgomery Road, Old Mill North",43.6473811,-79.51133279999999,Magic Spot,43.64783593140486,-79.50914074789482,Burger Joint
3247,M8X,"The Kingsway, Montgomery Road, Old Mill North",43.6473811,-79.51133279999999,Momiji Sushi Bar & Grill,43.647843041892976,-79.50853435479806,Sushi Restaurant
3248,M8X,"The Kingsway, Montgomery Road, Old Mill North",43.6473811,-79.51133279999999,The Kingsway Theatre,43.647163758673194,-79.51223242079968,Indie Movie Theater
3249,M8X,"The Kingsway, Montgomery Road, Old Mill North",43.6473811,-79.51133279999999,Merlot,43.647685147998615,-79.51040103221865,French Restaurant
3250,M8X,"The Kingsway, Montgomery Road, Old Mill North",43.6473811,-79.51133279999999,La Veranda Osteria,43.64763812741427,-79.5114418356262,Italian Restaurant
3251,M8X,"The Kingsway, Montgomery Road, Old Mill North",43.6473811,-79.51133279999999,Starbucks,43.646597,-79.513914,Coffee Shop
3252,M8X,"The Kingsway, Montgomery Road, Old Mill North",43.6473811,-79.51133279999999,LCBO,43.64830547025098,-79.50788144107516,Liquor Store
3253,M8X,"The Kingsway, Montgomery Road, Old Mill North",43.6473811,-79.51133279999999,Hot Oven,43.6478909960557,-79.50935274562029,Bakery
3254,M8X,"The Kingsway, Montgomery Road, Old Mill North",43.6473811,-79.51133279999999,Chutneys Fine Indian Cuisine,43.64686,-79.514037,Indian Restaurant
3255,M8X,"The Kingsway, Montgomery Road, Old Mill North",43.6473811,-79.51133279999999,Starbucks,43.64835,-79.50768,Coffee Shop
3256,M8X,"The Kingsway, Montgomery Road, Old Mill North",43.6473811,-79.51133279999999,Shoppers Drug Mart,43.647623,-79.51086,Pharmacy
3257,M8X,"The Kingsway, Montgomery Road, Old Mill North",43.6473811,-79.51133279999999,Second Cup,43.647737830740084,-79.51077342607482,Café
3258,M8X,"The Kingsway, Montgomery Road, Old Mill North",43.6473811,-79.51133279999999,Henry VIII Ale House,43.64681818625684,-79.51418864294682,Pub
3259,M8X,"The Kingsway, Montgomery Road, Old Mill North",43.6473811,-79.51133279999999,Just Greek,43.64767648165556,-79.51053321211081,Greek Restaurant
3260,M8X,"The Kingsway, Montgomery Road, Old Mill North",43.6473811,-79.51133279999999,RBC Royal Bank,43.64796102839023,-79.50809563251121,Bank
3261,M8X,"The Kingsway, Montgomery Road, Old Mill North",43.6473811,-79.51133279999999,Sushi 2 Go,43.64787495176972,-79.50942661949566,Sushi Restaurant
3262,M8X,"The Kingsway, Montgomery Road, Old Mill North",43.6473811,-79.51133279999999,TD Canada Trust,43.64807455051582,-79.50916640460491,Bank
3263,M8X,"The Kingsway, Montgomery Road, Old Mill North",43.6473811,-79.51133279999999,Eggsmart,43.647914,-79.507701,Breakfast Spot
3264,M8X,"The Kingsway, Montgomery Road, Old Mill North",43.6473811,-79.51133279999999,The Old Sod,43.64829704413176,-79.50764180149628,Pub
3265,M8X,"The Kingsway, Montgomery Road, Old Mill North",43.6473811,-79.51133279999999,Swiss Chalet,43.64788818324853,-79.50835594083776,Restaurant
3266,M8X,"The Kingsway, Montgomery Road, Old Mill North",43.6473811,-79.51133279999999,Tim Hortons,43.6466778,-79.5137003,Coffee Shop
3267,M8X,"The Kingsway, Montgomery Road, Old Mill North",43.6473811,-79.51133279999999,Rogers,43.64708,-79.51155,Mobile Phone Shop
3268,M8X,"The Kingsway, Montgomery Road, Old Mill North",43.6473811,-79.51133279999999,Kaos Music Centre,43.647004682272105,-79.51314542120241,Music Store
3269,M8X,"The Kingsway, Montgomery Road, Old Mill North",43.6473811,-79.51133279999999,Gabby's Grill & Taps,43.648451979703715,-79.50648193548962,Bar
3270,M8X,"The Kingsway, Montgomery Road, Old Mill North",43.6473811,-79.51133279999999,Vince's Market,43.646193,-79.515962,Grocery Store
3271,M4Y,Church and Wellesley,43.6655242,-79.3838011,DanceLifeX Centre,43.66695583448771,-79.3852972984314,Dance Studio
3272,M4Y,Church and Wellesley,43.6655242,-79.3838011,Storm Crow Manor,43.66683985695023,-79.38159278029707,Theme Restaurant
3273,M4Y,Church and Wellesley,43.6655242,-79.3838011,Ho's Team Barber Shop,43.66563031656884,-79.38135926650858,Salon / Barbershop
3274,M4Y,Church and Wellesley,43.6655242,-79.3838011,Bar Volo,43.66546184849369,-79.38569158315659,Beer Bar
3275,M4Y,Church and Wellesley,43.6655242,-79.3838011,Smith,43.66692666745884,-79.38142135954267,Breakfast Spot
3276,M4Y,Church and Wellesley,43.6655242,-79.3838011,The Alley,43.66592244798498,-79.38556672752236,Bubble Tea Shop
3277,M4Y,Church and Wellesley,43.6655242,-79.3838011,Sansotei Ramen 三草亭,43.666734794517005,-79.3853530009483,Ramen Restaurant
3278,M4Y,Church and Wellesley,43.6655242,-79.3838011,Como En Casa,43.66516,-79.384796,Mexican Restaurant
3279,M4Y,Church and Wellesley,43.6655242,-79.3838011,T-Swirl Crepe,43.663452,-79.384125,Creperie
3280,M4Y,Church and Wellesley,43.6655242,-79.3838011,Glad Day Bookshop,43.66527119350875,-79.38078512672504,Bookstore
3281,M4Y,Church and Wellesley,43.6655242,-79.3838011,Fabarnak,43.66637677585409,-79.38096396850409,Restaurant
3282,M4Y,Church and Wellesley,43.6655242,-79.3838011,Tokyo Grill,43.665085238149395,-79.38470692554789,Japanese Restaurant
3283,M4Y,Church and Wellesley,43.6655242,-79.3838011,Ethiopian House,43.6665987043968,-79.38566906742606,Ethiopian Restaurant
3284,M4Y,Church and Wellesley,43.6655242,-79.3838011,Barbara Hall Park,43.66687857011423,-79.38106777601625,Park
3285,M4Y,Church and Wellesley,43.6655242,-79.3838011,FUEL+,43.66439936324463,-79.38042718414235,Juice Bar
